Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
411504,B000G1EO14,A3M2VGWFJGRUOH,Eco-Friendly Interior Designer,0,0,3,1228608000,Too Salty,"This soup is too salty and has some funky taste to it. The faux chicken does have a nice texture, however."
402547,B000EML7DS,A2SKZZZBV1XYWP,Sledman,1,1,3,1344211200,"Low Carb Snack, High Sodium","I got these when I was on the Atkins diet as a snack. They are very cheesy, and very very salty. At first they were delicious , especially after eating low carb for a few weeks. They have a great crunch, and are lightly seasoned. But after 4-5 bags they started to make me nauseous, just to rich and salty. The bags are very small, but since the chips/pucks are so rich I couldn't imagine eating more then whats in each bag in one serving."
432898,B0001FFK40,A1F9OGZ5JV2N9C,Noel Christmas,0,0,3,1349740800,Addictive Cookies,"I love these cookies, the first time I had then was on a plane.  They are addictive do I was glad to find them on line.  But I had to buy a lot of packages at once and many of the packages contain mostly broken cookies."
331742,B004N5DHDU,A2W9BIWE9P1JLI,Michelina,5,8,3,1308787200,warning-very bad stains..,"my daughter loves these puffs, they taste good even to me, and i'm sure they're healthy. the main reason why i get finger foods like that for her is so i can give it on the go as a snack and avoid the mess. BUT that is not the case with these puffs. they are purple in color and when they go into her mouth they turn dark bluish color that makes awful ink-like stains all over her clothes. i haven't tried yet if they will come out with oxyclean, but i highly doubt it.."
508495,B00445NJ78,A3ULPHX2G561T1,Jacqueline,0,0,3,1349136000,Cake supply,"My cake writing is not great so I like to use this on my families birthday cake.  It is just like they said, and it arrived on time."
133609,B000V1Z2AQ,A1YSZAG1HWMMG2,"Susan Greider ""Nova""",0,0,3,1316304000,A bit too salty,"These olive pieces are large enough to use in recipes, but are a bit too salty for use in many recipes."
66410,B0039555VM,A221IYGUANAAL2,Cheryl L. Clark,2,4,3,1274400000,Van Houtte House Blend,"This coffee is okay, it's not the best tasting, but it's not the worst.  I would buy it again."
215734,B001ET5Y16,A1J7LKMZG3ZVLU,E. Turner,1,2,3,1259366400,"Smells fantastic, but . . .","The smell of this tea is heavenly.  However, I have not yet figured out how to make it taste any where near as good as it smells.  Perhaps if I use a LOT more tea per cup, or brew it longer or something I will stumble on the formula.  For now, it gives the entire room a marvelous aroma.  It is lovely in the cup.  And it has a very, very faint flavor.  If you want a full, hearty tea, this is not for you.  If you want a very, very delicate flavor, it might be just what you are looking for."
220800,B0059YB39O,ASFP250F22MDZ,But I'm feeling much better now...,0,3,3,1269043200,Eh.....,"Kinda loses the taste in the thin style.  On the bright side its easier to chew.  I won't buy it again, but I will buy the Oberto brand again."
543501,B006MONQMC,A2ZKQC0XCIIAEM,"KTM mom ""Live fast""",0,0,3,1338681600,If you need to add flavor,"So I want to start out by saying the hinge for the lid broke right when I opened it up, I also think it taste a lot like kool aid. I have had different kinds of water enhancers like mio and amino energy before and both of those tasted better then this. Since the expiration date is 8/2013 I do plan to buy more to have for water flavor like if you have to treat your drinking water. Over all its ok and it doesn't have carbs calories or sugar so that a plus. Recommend for when you get tired of drinking water!"
197533,B000Q71L5U,A27X2M44NJTI1I,Greenbyoo,2,2,3,1333238400,Did the recipe change?,"I notice that the most positive reviews are from a few years ago, and the most negative reviews are more recent.  We used to buy these in larger containers at the local ""healthy supermarket,"" and my family really liked them.  That was a few years ago.  Now, they sit in the back of the pantry and no one touches them--either the recipe changed or my family's tastes changed.  They are dry, about half of them are broken, and they taste like sweetened cardboard.  (We have the vanilla variety.)  The individual packs are handy for hikes and portable snacks, but I've noticed that they frequently come back unopened.  Guess I'll look for an alternative."
396318,B000WKXVLI,A1PIV58Q7B0K1Z,Andante,2,2,3,1296604800,"well, It's chocolate","I was really looking forward to this chocolate since I had another brand that is now off of the market.  Even without directly comparing this to the other, I can say that the bags i've had so far have had a lingering taste of nuttiness after an initial impression of milk chocolate.  I can also recommend that you try one bag from a more local source."
218613,B0041LSTBQ,AOTYRMTPUPBRG,Missy,0,0,3,1315785600,Too thick,"I bought these because of the great price, but was a little disappointed because when I have bought  ""dried"" fruit in the past it has a ""jerky"" like texture.  This mango was still very thick, I think needed to dry a little more."
178873,B002MO765O,ARZUEQW01Q1XF,Gatorz,1,1,3,1346198400,Sweet But Doesn't Live Up To Billing,"I bought this product to mix with a powdered drink mix. While it definitely sweetended it, it took far too many drops to get it to a decent level of sweetness. It's ok, but not great."
167837,B000NMI6LU,A2Y4DU3VZ6M153,R. Gale,0,0,3,1346716800,Toned-down version of a classic,"I am a lover of bold flavors, especially spicy and sour. I was psyched to find a few Tear Jerkers gumballs, individually wrapped, in mixed bags of candy we were handing out to kids in a parade this weekend.  I tried all three ""flavors"" that I found in the bag (red, green, and blue), and found all of them to be disappointing when held up against my memories of being able to barely tolerate them when I was in high school.<br /><br />They are sour, but not ""lock your jaw up"" sour like they used to be. I remember them almost rivaling the sour power of Warheads... and while I still find Warheads to be ridiculous for the first few seconds, these gumballs just don't compare to the ones I remember. Good, not great.<br /><br />The only caveat I would add is that it was not ""Cry Baby"" gumballs, but ""Tear Jerkers Sour Bubble Gum"" printed on the wrappers. They're both manufactured by Tootsie Roll Industries, so they're pretty likely to be the same thing, but I haven't done a side-by-side comparison."
327638,B001EO5TIE,A2OOGNEEW60IQ,M. Bolin,5,5,3,1169510400,Good value but.....,"This tea has a very grassy, vegetal taste and smell, which can be good or bad depending on your preference."
447965,B000YPKOIY,AE26L26WK2RSK,prgent,1,1,3,1286236800,Dinosaur eggs oatmeal,Very happy with the product.  I complained about the cost being so much higher than in the stores and the seller gave me a goodwill refund.  Awesome seller!  Thank you.
249563,B001LGGH54,A2PK64OVZA1U8Z,Jakester,0,0,3,1236211200,"Not bad, but not great either","I'm drinking this product as I write this and find it to be not too bad overall.  The strawberry watermelon flavor is very strong and the drink is not too heavily carbonated.  The can size is only 8.3 oz., there's no sugar or preservatives added. The down side is that this drink as a definite aftertaste.  It's a yeasty flavor that comes on every swallow and can also be smelled, to give you an idea how strong it is.  Like I said, it's not bad but I won't be buying any in the future."
93109,B004YV80OE,A1ROYTFVKXZUY5,E. Smith,0,0,3,1337299200,"Eh, stick to regular Velveeta.","I like the concept of this: making regular Velveeta shells and cheese a little more substantial by adding in broccoli and chicken, but it just didn't work very well for me. Obviously, taste is very subjective, but this is just my take on this product.<br /><br />I absolutely LOVE Velveeta. It's been one of my favorite boxed Mac n' cheese products since I was a kid, but there was something about this that made me nauseous after about 3 or 4 bites. It also became extremely sticky after a few minutes of sitting on my plate. That never usually happens with regular velveeta shells and cheese. I don't know if perhaps the ""formula"" is different for this, but it just wasn't very good and the richness became overwhelming fast.<br /><br />Overall, I'm going to stick to regular Velveeta Shells and Cheese."
564356,B000HQMW9O,A2KCJ2IC61PLNP,S. Zeng,0,0,3,1272326400,Black dust?,"When I bought a package of these, there was all this black dust on the outside of each of the cups, my hands was covered with what looked like black ink (easy to wash off though).<br /><br />The noodles themselves were average."
17738,B000Z978SS,AH1R6TSMBZL4U,SRS,5,6,3,1276128000,"Not a good flavor, Xylitol is much better","I'm giving this three stars because it's so low in calories and doesn't cause gastrointestinal effects. It worked fine when I made my own mint chocolate with unsweetened chocolate and mint extract. That tasted good. But, it was terrible when I made chocolate biscotti (Xylitol works fine). I had to throw the big batch away. It has a strong ""cotton candy"" aftertaste.<br /><br />The gastrointestinal effects of Xylitol can be mostly overcome by gradually increasing the amount you eat over time. It tastes much better than Erythritol. But, as I mentioned, you can make a very interesting bitter mint chocolate with it. The erythritol doesn't dissolve so at first the taste is very bitter not sweet chocolate. Then, as the erythritol dissolves in your mouth, you get a burst of sweetness and cooling effect. The cooling effect of the erythritol is so powerful that is enhances the mint. The chocolate overcomes the ""cotton candy"" aftertaste if you don't use too much erythritol."
327893,B008C8CRVC,A2JVWTW466T1M9,Kula,0,1,3,1345593600,"Cramp,Cramp",I used to buy this tea to an African store for $3 dollars and I drank it once a week but there came a time that d pain was just unbearable.The cramps felt like an abortion when wrong.Willing to give it another try.
315282,B000934F1S,AA4FGF1TLQ8WP,ggirl,1,2,3,1320451200,Ripoff!!,"The product is great as you can't find it in stores.  We love to use it sprinkled over white cheddar popcorn, which Target used to sell.  What an incredible flavor!!  BUT, the shipping charge was OUTRAGEOUS!!  DON'T fall for it!!!!"
146170,B003AP2GKY,A3K5FU6DC35YJR,"7thHeavens ""media collector""",14,15,3,1300838400,Darker than expected,"I loved the flavor and strength of the Green Mountain Breakfast Blend.  Since the fully caffinated Breakfast Blend was not available on Amazon, I shopped for the next best thing.  I thought it would be a great idea to purchase the 1/2 caff, and perhaps I would get the same great flavor, same milder coffee and quality as the regular Green Mountain I was used to (with half the caffine).  WRONG.  Although still a perfectly drinkable coffee, the 1/2 caff seems to be a darker roast and not nearly as mild as the fully caffinated Breakfast Blend. Actually tasted bitter, as compared to it's fully caffinated counterpart. Priced well and free shipping as an Amazon Prime member, so that's a plus. I won't throw it out, but did go right out shopping for the Breakfast Blend I was used to.  This box of Half-Caff will be for ""emergency"" use for me."
41903,B006Q7YFLQ,A3DH53FPYSP9E,Media Man,3,3,3,1343952000,Tasty but expensive freeze dried pet treats,"My dog is a 62lb English Bulldog/German Shepherd mix that repeatedly suffers from allergies, especially food allergies. He can also be a bit of a picky eater when it comes to his treats so finding the right mix can often be difficult. I always have reservations about trying new treats as a large majority of popular dog treats today are filled with terrible ingredients not to mention carrying a high price tag. I'm always willing to try a new treats so here are my thoughts on Nature's Variety Instinct Raw Boost Bites Freeze-Dried Chicken Treats;<br /><br />Pros<br /><br />+ High in protein, 40%.<br /><br />+ Minimally processed and freeze dried raw ingredients.<br /><br />+ Dog loved them.<br /><br />Cons<br /><br />- Expensive.  $10 for four ounces is a lot.<br /><br />- High in fat, 34%.<br /><br />- Messy and crumbly texture.<br /><br />My dog really enjoyed Nature's Variety Instinct Raw Boost Bites Freeze-Dried Chicken Treats.  Despite being extremely high in fat content the freeze dried raw ingredients are quite healthy compared to many of treats on the market.  Unfortunately, the high price tag on these treats would make me hesitant about purchasing them on a regular basis."
339464,B005A1LJ04,A89ZZKNDFQH23,Delaney,0,0,3,1322611200,Not as limey as we would have liked,"This is a great idea, but it seemed to lack zip.  Maybe not limey enough.  But don't give up, the appletini and mojito mixes are awesome.  Of course these are simple to mix up and user friendly."
384240,B0050JL55K,A29ZDMSE8AXUDC,Marley,0,0,3,1348876800,"like many similiar foods, poor quality ingredients, but may need anyway","like many similiar foods, poor quality ingredients.  I only bought it as emergency food for when my cat refuses all wet food.  at least I know the levels of phosphorous etc are safe for him."
332824,B0017JL5R0,AV1SCOY157OB4,"Christina ""azdesertratinfla""",11,11,3,1301702400,"Better than WIlton fondant, but not the best.","Satin Ice is more plyable and better tasting (for fondant0 than the Wilton boxed fondant at Michael's and WalMart. If you need colors, they are vibrant and strong--their blank and read are the best.<br />While I have used Satin Ice many times, I will say that whatever fondant is used and marketed as the ""Duff"" brand (from Ace of Cakes) is a MUCH better product than even Satin Ice. You can re-rool and stretch it to fit like nothing I have ever seen. It really is the easiest fondant I have ever worked with--worth waiting for the 40% off coupons from the large chain craft store and buying the Duff brand.<br />You can find Satin Ice elsewhere on the Internet cheaper than here, but at least you know Amazon is pretty dependable."
202050,B00028QDMY,A1L3P8ZVM5AQSL,"J. Monirian ""Pudgy Fingers""",2,3,3,1265155200,It's OK,"I was expecting the kind of Yerba Mate that when you drink it you feel like you could kill a polar bear with your ""bear"" hands (get it?)!  This didn't pack the energizing punch I had with other yerba mate teas, nor some of the other delightful effects.  It was in easy to use tea bags, which was handy dandy."
419698,B0029ZAOW8,A3FVS7RDGMK621,KAO,0,2,3,1285632000,its ok,"i bought one of these bottles because i wanted to try it out first before i got alot of them. i tryed half a bottle since i didnt want to be all hiped up. the taste was horrible..it was like drinking gross medicine. i didnt feel it right away, but i did notice after my walk to my daughters doctor (about 30mins) when i was in the waiting room and i sat down i was pretty tired and could of fell asleep. it was no more than 2 hours of me takingit. im sure if i took the whole bottle i would of gotten more energy. i may buy a few more of these bottles in different flavors. it did help me with early morning appointments that i know i wouldnt of wanted to do( no one likes sitting in  and running back in forth to 3 different offices all day)<br />besides the taste i think its alright"
393281,B001DKA7HM,ACVDL5QRCOPE1,D. H.,0,0,3,1336089600,"Nicely put together, but taste of the products wasn't so great.","This gift basket was extremely nice looking. It was packed with snacks and cheese. What I liked most was the smoked almonds. They were a little on the salty side, but they were pretty good. The butter cookies were kind of stale, and I didn't care for the cheese that came with it. The crackers tasted a little stale as well. The trail mix wasn't too bad, but I just don't think it was worth the price. The boxes of snacks were pretty small, and if I had to purchase what was inside this gift basket, I would say that I would only spend about $13.00, and that would include the basket itself."
29579,B000PDY3P0,A1ILMDO2212ZZ9,"I &#60;3 Electronix ""I &#60;3 Electronix""",1,3,3,1266537600,"Taste good, but very small popped kernels","This popcorn tastes good, just do not add all the salt if you are sensitive.  It is not soft/fluffy popcorn.  The kernels all pop (using 1/2 of the 8 oz pack in a Westbend StirCrazy popper), but they are not light and fluffy kernels and they pop very small."
288018,B000W7WRFC,A1SXDNCC7631PO,Reevesfarm,3,5,3,1212883200,deal or no deal....,"This is not so much about the quality of the product.  Most people love it or hate it...my kids love it.  However, and I may be wrong here, but if this is a standard sized box they sell for at or around 65 cents a box at our local store...that would make the cost of 24 boxes $15.60...so even with free shipping I wouldn't come out ahead."
396000,B003D4OBJ6,A1K97IXF026J36,J. Lin,3,7,3,1287100800,Its ok.,"Definitely not as good as Seagram's...  more of a ginger taste...  towards the 2nd half of the can though i started to acquire an acceptance for the taste.  Straight up, not as enjoyable as Seagram's,  I will try as a mixer for my drink of choice: Crown and Ginger :)  should be tasty."
484468,B003Y390QU,A2AUZQEF9N6IYC,Tofutti Klein,0,0,3,1350864000,Decent,"It's not the best or the worst.  It does make my sweet boys poop smell horrible, maybe it's the cheese."
514171,B001F8KXXU,A3M5PILGPDXF4E,atomicmuse,1,1,3,1331510400,Nice but small,"This basket was a gift.  And although the product in the basket was delicious, the basket was small and the amount of the goodies were teeny tiny.  Next time I'll make my own basket."
139254,B004T80BYE,A1RLP0R1N8H8C4,Kitten Kisser,3,4,3,1321574400,I Prefer Other Forms of Coconut Over This,"The closest description I can think of for this product is any organic nut butter.  The oil separates & sits on top of the flesh.  Two difference are this needs to be rather warm in order to mix the oil back into the flesh.  Once you accomplish this task, it will re-separate in 24 hours.<br /><br />After leaving this to warm overnight on my electric space heater, I opened it up & prepared to stir it.  This was a messy affair & I tired of it quickly.  I scooped everything out of those horrible plastic containers & plopped it all into a glass mason jar.  I then got out my hand held immersion blender & proceeded to blend.  This took some time & initially the end result was worth it.  It was smooth & creamy dreamy!  I added a bit to my morning oatmeal & the flavor was amazing.  Surprisingly it did not add a coconut flavor, it created a buttery flavor.  I was impressed.<br /><br />I patted myself on the back too soon when by the next (keeping it warm on my space heater so I could use it as it is like a rock cool) the oil already separated from the flesh. I am accustomed to dealing with real food.  You know food - stuff that doesn't have a bunch of crap added to it.  I grow, raise & grind my own.  I buy organic & only organic.  My point?  This stuff was even more work than I wanted to deal with!<br /><br />My next attempt was to make an icing replacing butter with the coconut.  Oh my! Delicious!  All I did was combine organic confectioners sugar with the coconut & mix it with my hand mixer.  It turned out creamy with a light coconut flavor.  I loved it!  I put it in the refrigerator & then worried that it would turn hard as a rock.  Not so, it was simply perfect!<br /><br />My last attempt, I tried to recreate my icing.  I guess my house was too cold.  What a mess.  Eventually the bulb went off in my head to put the mixing bowl on the stove to warm it while using the hand mixer.  This did the job.  The next day I decided to enjoy some more coco-nutty icing & I just hated it.  Not sure why exactly.  It didn't turn out exactly the same as the first amazing batch.  I can't put my finger on what turned me off so badly but that is it for me.<br /><br />I am sticking with coconut butter & coconut oil.  This stuff is simply too much work & I can get the results I desire using either of the just mentioned forms of coconut with a heck of a lot less work.<br /><br />I removed a star for the plastic packaging.  What makes it worse is the need to keep this warm for use.  At the very least, get this stuff out of the plastic & into glass pronto for your healths sake!  If you love this type of whole coconut puree, try Wilderness Family Naturals.  They sell the exact same stuff in glass!  You can find them on Amazon & they have their own website.<br /><br />I removed a second star for the difficulty to use & my sudden dislike.  Excluding the chemicals that leach into the coconut, the only ingredient is whole coconut & it is Organic.  Vegans, this is a great alternative to butter on your toast, veggies & more!  It is way better than the fake stuff marketed as food to Vegans."
471782,B0014GZDH4,A30U2QQN2FFHE9,J. Amicucci,0,0,3,1348444800,Hit or miss on quality.,"I purchase these through Amazon's subscribe and save program. I'm a big fan of artichoke hearts and love them in salads or just as a quick snack. The taste of these is very good and they are firm, not mushy as some brands I have tried. The problem is the consistency of quality is not there. Some cans have hearts that are brown (or turning brown) and do not look good enough to eat. I have unfortunately thrown many cans out because of this. Amazon is very good in their customer service and refunding my money if I ask them to. I don't think the poor quality is just from the inventory Amazon has as I have this same problem with this brand if I buy a can in the grocery store, some are good, some not so good."
511676,B000FFLXPG,AKXCQP3DLGW7F,"A. bauman ""Mother, Wife, Artist""",4,5,3,1152230400,Great idea...,"I'm not sure why Ener-G isn't making their buns with the light bread recipe?<br /><br />This was thick and HAS to be toasted before use. My husband would go to Burger King, order our food, and a hamburger patty for our daughter. I'd toast these in the oven, and she could eat a hamburger like us...<br /><br />I'd put one in my purse if we were going to leave the house & go out to eat...<br /><br />They aren't that good after they have cooled off. My daughter would eat a little of the bun, and then just eat the meat. The bread tastes fine... Just a little too thick..."
226734,B006BXV1H6,A1VTBADV3JS1EC,Randi Morse,0,1,3,1333324800,Better Without Milk,"In our family we all love chocolate, but my children are pretty fussy when it comes to cereal. I was hopeful that this would be a new cereal that we all would love. Unfortunately I was wrong. We tried it first without milk and it wasn't too bad. But for some reason when you add the milk the flavor almost seems to change a bit and the sogginess doesn't do it any favors. While it's a decent little snack and would be, I'm sure, great for younger children, our family will not be purchasing it again."
332407,B001XUM9B4,A132F99XI8UCMD,ganoman21,8,8,3,1327104000,There's better ghee out there,"Bought this on subscribe and save, so it was ~$14 for the jar, which I thought was a steal.  However, I was not that impressed by the quality of the ghee; taste was also inferior to others I've tried.  It was separated and kind of granular, whereas other ghee is solidified and homogeneous.  We will be canceling our S&S to try another type."
500255,B000YUOWVO,A1RQ3W2KO7GJDF,Darryl,0,0,3,1345420800,"Good Product, Tastes Great","I bought this thinking I could eliminate the liquid creamer I buy from the store and save money.  However because its sweetened, the people in my house pump until it tastes the way they want it to instead of pumping for the cream and adding sugar like we did with the liquid coffee mate.  All in all, we almost used the whole bottle within a week.  (Between 3 adults, we probably drink about 12 cups of coffee a day.)<br /><br />Like the other reviewers have stated, when the bottle gets close to the end, there is quite a bit left and you can't get it out without cutting open the bottle and pouring it in the coffee or transferring it into another container. That SUCKS!<br />I have not had an issue with the pump getting stuck...Probably because we use it every day.<br /><br />Other Comments:  The creamer came with a tip on it that points the stream of cream downward (not pictured with the bottle.)  I still have to do some testing however I'm not sure if 1 pump with the tip equals 1 liquid creamer cup as pictured on the bottle.  I do know that three pumps with the tip on it equals 1 tablespoon, so I'm able to get an accurate calorie count. (Unless you at ¾'s way down the bottle and the pump won't pump out.)  I also need to figure out if at all there are any cost savings compared to just buying the big bottle of liquid creamer and using sweetner.<br /><br />Overall, I'd buy it again for the following reasons:  Taste great, quick, easy calorie counting, and no refrigeration needed so my coffee stays hot."
506760,B002W00254,A2MUGFV2TDQ47K,"Lynrie ""Oh HELL no""",0,0,3,1311552000,No They're Not!,"I grew up on my New England Granny's homemade baked beans, B&M Originals WERE a pretty close second. When I saw these on Amazon I literally counted the days until my order arrived... what a letdown. These should say NEW because they are not the ORIGINAL! Some ingredients listed didn't even exist way back when. They're OK but not great IF you really experienced the originals."
369550,B001D0DMME,A2WF6V6R7MQJXX,DeSi,2,2,3,1291766400,Not consistently fresh,"The first box I got of these were great with very fresh tasting nuts; however, the second box was not so fresh and some of the bars had a stale taste.  Nothing worse than a stale nut--can't get that taste out of your mouth.  I guess I'll give it one more try before I cancel my Subscribe & Save for this product."
42802,B002NHYQAS,A2UEB48LAWFUCW,"Joseph ""jck09""",0,0,3,1298505600,The lighter side of dark chocolate,"We have a bit of a dispute over these bars in my house, so I can say with some authority that they are right for some people, not for others.  At 54% cocoa, these are darker than milk chocolate but much more mild than many of the dark chocolates you can get.  I personally found them lighter than I like in a dark chocolate and a little waxy.<br /><br />On the other hand, my daughter is a huge fan of dark chocolate, and gives this the thumbs up.  If you like your dark chocolate on the light side, you may like these too.<br /><br />At 2.25 ounces, these are about the total size of a retail candy bar, and a smidgen bigger than some. They're short and wide, divided into 6 nicely stamped squares. For those into that sort of thing, they're made from organic ingredients and support Paul Newman's charitable works."
263287,B0017OB0V6,A2WQEB6EM6GRE7,Lexi,0,0,3,1346112000,As expected,"My body cannot apparently handle coconut oil very well and so I gained a few pounds while taking them, on the other hand though it did help with my hunger at times, and allowed me to get regular as long as I took one at least every other day. Good price, just not for me."
82601,B000FA15D6,A3BLNKGV0FQG3K,"Wandering Feet ""cookie mom""",13,15,3,1192579200,"Yummy, but expiring","We liked the product, my kids thought they were wonderful, but I was bummed to see that the sell by date on the cookies was less than 30 days from the date that I received them.  How can we eat 12 bags of cookies in that amount of time?  We won't and they will get stale.  I thought that was lousy."
45264,B0032GHKXO,A255ARCMX0C5SI,Rose Michaelsen,0,1,3,1306022400,ok but no cigar,They were okay and I did eat them but for some reason I remembered these as being chewy and they were limp and did not have a lot of texture.  I do not really think i will order again.
487656,B000GJQ5C2,A3VD6KREW99X02,Eric Alan,0,0,3,1345852800,Not as good as Fantasicakes Rum Cake,"This cake was just ok. It's a bit too soggy and for the price, it runs very small. I much prefer the rum cake from Fantasicakes I ordered last month. You get so much more cake, so much more flavor. The quality is easy to see and taste. Tortuga has great packaging, so I love the box more then anything. But I'm not buying this cake for it's packaging, And for me, it just didn't live up to the hype. Tortuga is good, not great."
514864,B001SITXH4,A1MP1R79QTOKUW,"Dark Irishman ""Dark Irishman""",42,54,3,1272412800,Cheaper at Walmart,"Good stuff....but.  I'd gotten some at Walmart but didn't really pay attention to the price (for one bag).  I enjoyed it so much that I searched for it on Amazon (in bulk) and ordered three different flavors.  I happened to be in Walmart the next morning and discovered to my surprise that it was significantly cheaper there.  (Walmart $3.50 for a 3.5oz bag, Amazon about $23.00 for ten 1.5oz bags - almost 50 cents an ounce more from Amazon plus you have to purchase it in bulk).  I find that I tend to order blindly from Amazon when I'm actually purchasing from Amazon and not a third-party vendor because I'm so used to fantastic savings.  This was a bit of a wake-up call.  I will give kudos to Amazon for their customer service policies, though.  I was able to cancel my order relatively hassle free."
469021,B000084F5E,A3HJQBLD4TP68N,Katiegee,1,1,3,1313366400,1 cat loves it. 1 won't touch it.,"It would be 5 stars if it came in chunks rather than a paste!  My 4 yr old cat will eat it without a problem.  My 8 mo old kitten won't get near it.  I don't blame him.  Although it has all the right ingredients, it looks like mush.  I'm having a lot of problems finding good quality food such as Felidae or Evo that comes in CHUNKS.  I would really appreciate it if anyone knows of something I can try.  I love my kitties like my children and want the best for them.  Thank you, Kate."
174796,B0037QGKSK,A14NA0W8ESGDSI,Timothy Lovett,0,1,3,1274313600,Talk about that date bar,"The bar itself was decent and didn't have many calories associated with it. I generally try to avoid snack foods but this fact made it fairly easy for me to grab one or two of between meals.<br /><br />The taste though was semi decent and nothing special. If you don't like the taste of dates I suggest you avoid. At times it tastes like a neutrograin bar and other times it tastes like dates themselves.<br /><br />I also had, on several occasions, the unfortunate experience of getting some of the bar stuck in a tiny hole in my teeth. It's very hard to remove once it's stuck up there I can assure you.<br /><br />It's a decent bar for a quick snack but nothing too special."
499583,B000CQID6U,A18YQUNRMYGT3X,ExBrooklyn,2,5,3,1173312000,Why Different Packaging?,"Oddly, the tea bag wrappers are paper instead of the usual foil used for the very same Stash tea when purchased in the supermarket.  We assume that this will have a negative bearing on tea leaf freshness."
208178,B005JPBMNA,A1BAC6MC7UD9X3,janmarwil,0,0,3,1347667200,A little pricey.,I bought 4. Two are growing. The other two did not root and died. I planted all four the same way and all received the same amount of sun and water. The two that survived are growing well.
160171,B000OBYNQW,A2IX4XBUA52TER,Michael Baer,0,0,3,1348099200,Broken,"The Keebler brand Honey Graham crackers are, in my opinion, the best graham crackers on the market.  My entire family enjoys them.  However, in every order I have received from Amazon, there is a high percentage of broken crackers.  They still taste great but it is frustrating."
236964,B000F08KCU,A397HYRD1XDWQJ,"Apache Fog ""big_log""",1,1,3,1326844800,Very good but very salty,"Like almost everyone else here seems to have mentioned before me, this is incredibly salty. I'm glad I gave it a few tries to finally get it right because it is a very good sauce when used in moderation. Anything more than 1 tbsp is probably too much, and that might even be pushing it."
504509,B007I7YZJK,A3C9YGB4H90PDE,Karla Cook,0,1,3,1336608000,Tastes good!,"This looks like a ""good for you"" product, what with the honey and green tea and acai and all, but I was disappointed to find sucralose (artificial sweetener) on the ingredients list. I love the convenience of having a tube of powder to pour into my water bottle and shake... and I did like the taste, but I probably won't be buying more because of the sucralose."
493929,B002QWFT5Q,A393XI0GPPK0OA,doxielover,1,1,3,1328745600,Edible Nylabone,It took my 3 minature dachshunds about 5 minutes to eat the bone.  I was hoping that the bone would be more of a challenge to eat!
4081,B001EW5YQS,A63VK1TB122UD,Generousalzir,2,2,3,1331424000,"Not bad, not great","Icicle is a pretty good preamp for the price.<br /><br />Very easy setup and a cool design, but definitely was not very rigid. It's very light and made of plastic.<br />But the one things that I didn't like was the noise. It had a fair amount of buzz along with it.<br /><br />A cheap preamp for the price, but you get what you pay for."
378055,B002GJ9JY6,A1I6O6YH6TFVID,Alison,2,2,3,1321833600,Powdered peanut butter,"PB2 turned out to be a pretty good alternative to peanut butter. Although its definitely not as sweet it still tastes good on PB and jelly sandwiches and overall I thought it was pretty good. Its no Jiff, but if you are trying to cut back on calories it's a great substitute."
448773,B002EM2JWE,A1Z4UAZWBFQKJQ,Happy Mom,0,0,3,1311638400,VOSS H2O,"Voss taste great, clean, but you can purchase this on clearance at grocery stores in florida in the plastic containers, not sure about if its available in glass in grocery store......."
485363,B001RVFERK,AJ697JMP88D2Z,cynsational,4,4,3,1301875200,Pop Chips rock!!!!,"I love Pop Chips and had been odering the variety pack.  However, there were some flavors in the variety pack that I didn't particularly care for, so I decided to branch out.  This is my first time trying this flavor.  While okay, they are not as good as I had originally thought.  I'm working my way through them, but will probably not order this flavor in the future."
249727,B001LGGH54,A3UOS7EC0NN88A,Jonathan Strawn,0,0,3,1239840000,A pleasant drink but not much substance,"This drink doesn't taste bad, and while you are drinking it the taste is rather enjoyable.  But the cans are too small to quench your thirst, and the taste is so light that it is forgotten moments after drinking.  I would compare this to drinking water, but it is not as good."
186231,B002LN1ME2,A2KYDJME5792UX,Jennifer,1,1,3,1345766400,decent,I like this stuff because it doesn't taste awful and it has the equivalent effect on my body that fiber powder would have on most people. I do feel more calm and sleepy however I Can't sleep when I take it. So if I take it in the am I'm tired but if I take it in pm I can't sleep. I also get cramps because its doing something to my digestive system.
